original_id,vid
32985348838882,25772
32985348840984,25773
4598,25774
6243,25775
7650,25776
7944,25777
8865,25778
9399,25779
2199023259981,25780
2199023261329,25781
2199023262694,25782
2199023263826,25783
2199023264018,25784
2199023264999,25785
2199023265744,25786
2199023265900,25787
4398046517338,25788
4398046517694,25789
4398046518070,25790
4398046519425,25791
4398046521458,25792
6597069770193,25793
6597069770791,25794
6597069774777,25795
6597069776224,25796
6597069776247,25797
6597069777354,25798
8796093023143,25799
8796093023461,25800
8796093024242,25801
8796093024935,25802
8796093026502,25803
8796093029038,25804
8796093029320,25805
8796093030157,25806
8796093031175,25807
8796093032245,25808
8796093032607,25809
13194139533850,25810
13194139536952,25811
13194139538575,25812
13194139539550,25813
13194139541511,25814
15393162789992,25815
15393162790562,25816
15393162790796,25817
15393162790846,25818
15393162795140,25819
15393162797342,25820
15393162797735,25821
15393162798261,25822
17592186044504,25823
17592186044810,25824
17592186052669,25825
17592186053922,25826
19791209300058,25827
19791209301789,25828
19791209304460,25829
19791209308353,25830
21990232556714,25831
21990232557292,25832
21990232557481,25833
21990232559223,25834
21990232561211,25835
21990232562816,25836
21990232565039,25837
21990232565098,25838
21990232566008,25839
24189255816107,25840
24189255816493,25841
24189255817648,25842
24189255818301,25843
24189255819267,25844
26388279068731,25845
26388279070700,25846
28587302322741,25847
28587302325163,25848
28587302326420,25849
28587302326875,25850
30786325580343,25851
30786325581370,25852
30786325584035,25853
30786325584155,25854
30786325588726,25855
32985348833558,25856
32985348835088,25857
32985348835805,25858
32985348842795,25859
35184372091310,25860
35184372094803,25861
1922,25862
4570,25863
4693,25864
5456,25865
5468,25866
6225,25867
6789,25868
7216,25869
8092,25870
10039,25871
2199023257128,25872
2199023259614,25873
2199023259620,25874
2199023260870,25875
2199023264045,25876
2199023264814,25877
2199023266163,25878
2199023266324,25879
4398046512764,25880
4398046513754,25881
4398046514546,25882
4398046515215,25883
4398046516633,25884
4398046519349,25885
4398046519481,25886
4398046519887,25887
4398046522002,25888
6597069766961,25889
6597069769604,25890
6597069770702,25891
6597069773103,25892
6597069773842,25893
6597069774122,25894
8796093022367,25895
8796093022641,25896
8796093022764,25897
8796093023138,25898
8796093030945,25899
10995116280508,25900
10995116280587,25901
10995116281275,25902
10995116283556,25903
10995116288409,25904
13194139538935,25905
13194139539868,25906
13194139540816,25907
13194139542993,25908
13194139543105,25909
13194139543125,25910
13194139543793,25911
15393162789410,25912
15393162799726,25913
17592186046185,25914
17592186046758,25915
17592186046830,25916
17592186047319,25917
17592186047743,25918
17592186048493,25919
17592186049298,25920
17592186049484,25921
17592186052888,25922
17592186054401,25923
19791209301403,25924
19791209301577,25925
19791209301717,25926
19791209304899,25927
19791209305763,25928
19791209305854,25929
19791209310755,25930
21990232555940,25931
21990232559951,25932
24189255811398,25933
24189255813494,25934
24189255814438,25935
24189255814765,25936
24189255815607,25937
24189255817388,25938
24189255817427,25939
24189255818526,25940
24189255820453,25941
26388279069549,25942
26388279069739,25943
26388279070667,25944
26388279071335,25945
26388279071820,25946
26388279072314,25947
26388279074202,25948
28587302322686,25949
28587302327505,25950
28587302327536,25951
28587302328276,25952
28587302328523,25953
28587302332049,25954
30786325579136,25955
30786325581540,25956
30786325582142,25957
30786325583484,25958
30786325583551,25959
30786325584765,25960
30786325586018,25961
32985348833849,25962
32985348836386,25963
32985348836714,25964
32985348841441,25965
32985348842332,25966
32985348844221,25967
1845,25968
4822,25969
5976,25970
6096,25971
8641,25972
9675,25973
9888,25974
2199023257371,25975
2199023262956,25976
2199023265546,25977
4398046511463,25978
4398046512636,25979
4398046513254,25980
4398046518837,25981
4398046519908,25982
4398046519955,25983
6597069766695,25984
6597069767625,25985
6597069769535,25986
6597069770742,25987
6597069772140,25988
6597069772231,25989
6597069776788,25990
8796093022467,25991
8796093024736,25992
8796093026167,25993
8796093026847,25994
8796093029053,25995
8796093029311,25996
8796093029412,25997
8796093030006,25998
10995116281374,25999
10995116281717,26000
10995116286015,26001
13194139533332,26002
13194139533589,26003
13194139535371,26004
13194139536738,26005
13194139538890,26006
13194139542470,26007
13194139542863,26008
13194139542895,26009
15393162789707,26010
15393162792273,26011
15393162794610,26012
15393162794918,26013
15393162796756,26014
15393162798046,26015
15393162798732,26016
17592186054130,26017
17592186054397,26018
17592186054879,26019
19791209303604,26020
19791209304421,26021
19791209308643,26022
19791209309964,26023
19791209310527,26024
21990232556536,26025
21990232560053,26026
21990232564424,26027
21990232565311,26028
21990232565753,26029
24189255811694,26030
24189255812103,26031
24189255813658,26032
24189255818166,26033
24189255819940,26034
26388279068740,26035
26388279069158,26036
26388279070293,26037
26388279074620,26038
26388279077215,26039
28587302325316,26040
28587302325591,26041
28587302326152,26042
28587302328557,26043
28587302329875,26044
28587302330821,26045
28587302332150,26046
30786325577812,26047
30786325577960,26048
30786325578795,26049
30786325579035,26050
30786325579119,26051
30786325583812,26052
30786325585606,26053
30786325587523,26054
32985348834262,26055
32985348834823,26056
32985348835115,26057
32985348841279,26058
32985348842048,26059
32985348842441,26060
35184372096904,26061
65,26062
2329,26063
2845,26064
3247,26065
3606,26066
4296,26067
4517,26068
5852,26069
5885,26070
6013,26071
7567,26072
8436,26073
9256,26074
9995,26075
2199023255981,26076
2199023256530,26077
2199023258280,26078
2199023259063,26079
2199023260929,26080
2199023261235,26081
2199023266303,26082
4398046511535,26083
4398046512826,26084
4398046515161,26085
4398046516395,26086
4398046517240,26087
4398046518350,26088
4398046520260,26089
4398046520915,26090
4398046521391,26091
6597069768287,26092
6597069772822,26093
6597069773166,26094
8796093026188,26095
8796093028172,26096
8796093029854,26097
8796093031803,26098
10995116278915,26099
10995116279491,26100
10995116280436,26101
10995116281838,26102
10995116285358,26103
10995116287429,26104
10995116287916,26105
10995116288012,26106
10995116288188,26107
13194139535450,26108
13194139535878,26109
13194139536061,26110
13194139538128,26111
13194139538405,26112
13194139538406,26113
13194139540440,26114
13194139541453,26115
13194139542764,26116
13194139543769,26117
15393162789569,26118
15393162793063,26119
15393162794474,26120
15393162794494,26121
15393162796861,26122
15393162799486,26123
17592186044824,26124
17592186045865,26125
17592186045981,26126
17592186047318,26127
17592186047761,26128
17592186048352,26129
17592186049726,26130
17592186052685,26131
17592186053162,26132
17592186053700,26133
17592186054028,26134
19791209300474,26135
19791209300739,26136
19791209301463,26137
19791209302057,26138
19791209305255,26139
19791209307478,26140
19791209310429,26141
19791209310932,26142
21990232556180,26143
21990232558419,26144
21990232558990,26145
21990232559581,26146
21990232564541,26147
24189255813058,26148
24189255815833,26149
24189255820983,26150
26388279068269,26151
26388279072418,26152
26388279075701,26153
26388279076336,26154
28587302322281,26155
28587302322755,26156
28587302326294,26157
28587302327096,26158
28587302327630,26159
28587302328299,26160
28587302330023,26161
28587302330153,26162
30786325579545,26163
30786325581842,26164
30786325584666,26165
32985348833679,26166
32985348833686,26167
32985348835269,26168
32985348835589,26169
32985348836807,26170
32985348837090,26171
32985348838981,26172
32985348838997,26173
32985348839311,26174
32985348839614,26175
32985348839686,26176
32985348839976,26177
32985348843180,26178
32985348843237,26179
35184372090589,26180
35184372091820,26181
1219,26182
1791,26183
3217,26184
5474,26185
8909,26186
10438,26187
10975,26188
2199023257297,26189
2199023258066,26190
2199023258456,26191
2199023258908,26192
2199023260816,26193
2199023261114,26194
2199023262152,26195
2199023262990,26196
2199023264300,26197
2199023264898,26198
2199023265361,26199
2199023266215,26200
4398046513334,26201
4398046515789,26202
4398046516088,26203
4398046519516,26204
4398046521033,26205
4398046521091,26206
6597069768567,26207
6597069772065,26208
6597069774527,26209
8796093022290,26210
8796093023634,26211
8796093024710,26212
8796093025306,26213
8796093025492,26214
8796093025516,26215
8796093028481,26216
8796093029535,26217
8796093032936,26218
10995116279585,26219
10995116281487,26220
10995116281728,26221
10995116282386,26222
10995116285266,26223
10995116285903,26224
10995116288030,26225
10995116288126,26226
13194139535313,26227
13194139540414,26228
13194139541246,26229
13194139541287,26230
13194139541678,26231
13194139543330,26232
15393162789560,26233
15393162791475,26234
15393162794414,26235
15393162798113,26236
15393162799285,26237
17592186044532,26238
17592186044568,26239
17592186045583,26240
17592186047267,26241
17592186047327,26242
17592186047602,26243
17592186049335,26244
17592186052400,26245
17592186053317,26246
17592186055060,26247
19791209300796,26248
19791209307163,26249
19791209310420,26250
21990232556771,26251
21990232557176,26252
21990232559210,26253
21990232562894,26254
21990232565300,26255
21990232565749,26256
24189255813453,26257
24189255814531,26258
24189255816249,26259
24189255818202,26260
26388279067039,26261
26388279070512,26262
26388279071088,26263
26388279075971,26264
28587302325064,26265
28587302326364,26266
28587302326647,26267
28587302327580,26268
28587302327733,26269
28587302327863,26270
28587302328838,26271
28587302330430,26272
28587302330736,26273
30786325578784,26274
30786325579908,26275
30786325580114,26276
30786325580428,26277
30786325580547,26278
30786325583778,26279
30786325586661,26280
32985348836180,26281
32985348841748,26282
32985348842593,26283
3325,26284
6251,26285
8734,26286
9616,26287
2199023255747,26288
2199023257284,26289
2199023257348,26290
2199023258134,26291
2199023259817,26292
2199023259837,26293
2199023260125,26294
2199023261420,26295
2199023264187,26296
4398046513032,26297
4398046513938,26298
4398046514136,26299
4398046516239,26300
4398046516242,26301
4398046516958,26302
4398046518506,26303
4398046520132,26304
4398046521879,26305
6597069770782,26306
6597069771397,26307
6597069773598,26308
6597069774734,26309
8796093023215,26310
8796093025304,26311
8796093026886,26312
8796093029276,26313
8796093030808,26314
8796093031072,26315
10995116279705,26316
10995116281629,26317
10995116285532,26318
10995116286901,26319
10995116288020,26320
13194139533648,26321
13194139533912,26322
13194139534520,26323
13194139538191,26324
13194139538623,26325
13194139538794,26326
13194139541315,26327
13194139543357,26328
15393162789226,26329
15393162795925,26330
15393162796608,26331
15393162798684,26332
17592186045370,26333
17592186045646,26334
17592186047200,26335
17592186050048,26336
17592186052493,26337
17592186053488,26338
17592186054530,26339
17592186054924,26340
17592186055331,26341
19791209305138,26342
19791209305718,26343
19791209307927,26344
19791209309339,26345
19791209310001,26346
21990232557294,26347
21990232559692,26348
21990232561364,26349
21990232566388,26350
24189255815999,26351
24189255816055,26352
24189255817946,26353
24189255818075,26354
24189255818912,26355
24189255819092,26356
24189255819252,26357
26388279068705,26358
26388279070079,26359
26388279071301,26360
26388279074006,26361
26388279077248,26362
28587302322718,26363
28587302324945,26364
28587302325040,26365
28587302326371,26366
28587302330027,26367
28587302330220,26368
30786325578724,26369
30786325579394,26370
30786325581681,26371
30786325582056,26372
30786325582810,26373
30786325587419,26374
30786325588039,26375
30786325588498,26376
32985348838284,26377
32985348841392,26378
32985348841829,26379
32985348842179,26380
4234,26381
7521,26382
9496,26383
2199023256405,26384
2199023256919,26385
2199023265734,26386
4398046512818,26387
4398046514951,26388
4398046517526,26389
4398046517548,26390
4398046517867,26391
6597069768005,26392
6597069768934,26393
6597069768956,26394
6597069769478,26395
6597069772371,26396
6597069772533,26397
6597069772886,26398
8796093030982,26399
10995116278292,26400
10995116278973,26401
10995116279272,26402
10995116281209,26403
10995116281248,26404
10995116281419,26405
10995116281609,26406
10995116283175,26407
10995116284332,26408
10995116285077,26409
10995116286348,26410
10995116287090,26411
10995116287854,26412
13194139534836,26413
13194139535032,26414
13194139536457,26415
13194139537472,26416
13194139538093,26417
13194139539264,26418
13194139539825,26419
13194139541093,26420
13194139541907,26421
13194139542779,26422
13194139543686,26423
15393162791500,26424
15393162794266,26425
15393162796850,26426
15393162797323,26427
15393162797440,26428
15393162798722,26429
17592186046041,26430
17592186046788,26431
17592186049008,26432
17592186049252,26433
17592186051307,26434
19791209301138,26435
19791209303059,26436
19791209303129,26437
19791209303437,26438
19791209305437,26439
19791209307684,26440
21990232555627,26441
21990232556947,26442
21990232557823,26443
21990232559412,26444
21990232563142,26445
21990232564276,26446
21990232564408,26447
21990232564459,26448
21990232564878,26449
21990232565317,26450
24189255812755,26451
24189255819499,26452
24189255820046,26453
24189255820240,26454
24189255820408,26455
26388279068372,26456
26388279070070,26457
26388279071145,26458
26388279071334,26459
26388279074619,26460
26388279076484,26461
28587302322627,26462
28587302325811,26463
28587302326221,26464
28587302326907,26465
28587302327366,26466
28587302329408,26467
28587302331601,26468
28587302332930,26469
30786325580021,26470
30786325585528,26471
30786325586428,26472
32985348839609,26473
32985348841200,26474
32985348843715,26475
893,26476
3631,26477
5937,26478
7038,26479
8403,26480
8463,26481
9343,26482
2199023256689,26483
2199023257296,26484
2199023258794,26485
2199023258806,26486
2199023259220,26487
2199023260408,26488
2199023263010,26489
2199023263684,26490
2199023264203,26491
2199023265882,26492
4398046513018,26493
4398046513129,26494
4398046513551,26495
4398046513806,26496
4398046515683,26497
4398046517478,26498
4398046517791,26499
4398046519418,26500
6597069767495,26501
6597069770413,26502
6597069772472,26503
6597069772642,26504
6597069773773,26505
6597069774684,26506
6597069775170,26507
6597069776511,26508
6597069777273,26509
6597069777485,26510
10995116277924,26511
10995116282793,26512
10995116284253,26513
10995116284514,26514
10995116286155,26515
10995116286894,26516
13194139534927,26517
13194139540794,26518
13194139543134,26519
15393162790078,26520
15393162790827,26521
15393162791355,26522
15393162793919,26523
15393162794074,26524
15393162794665,26525
15393162795080,26526
15393162795837,26527
15393162799396,26528
15393162799768,26529
17592186047089,26530
17592186051803,26531
17592186052760,26532
17592186053742,26533
19791209300852,26534
19791209303888,26535
19791209303899,26536
19791209306834,26537
19791209307045,26538
19791209309221,26539
19791209310108,26540
21990232555895,26541
21990232556476,26542
21990232558067,26543
21990232559429,26544
21990232560414,26545
21990232560669,26546
21990232561559,26547
21990232561897,26548
24189255817934,26549
24189255819657,26550
26388279072250,26551
26388279073428,26552
26388279073964,26553
26388279077545,26554
28587302325169,26555
28587302326439,26556
28587302330051,26557
28587302330900,26558
28587302332309,26559
28587302332677,26560
30786325579215,26561
30786325581919,26562
30786325582143,26563
30786325585514,26564
30786325588693,26565
32985348833559,26566
32985348834096,26567
32985348836610,26568
32985348836980,26569
32985348837531,26570
4435,26571
7132,26572
8338,26573
2199023257545,26574
2199023258242,26575
2199023259820,26576
2199023259917,26577
2199023260090,26578
2199023262839,26579
2199023262881,26580
2199023265160,26581
2199023265994,26582
2199023266184,26583
2199023266297,26584
4398046512267,26585
4398046512578,26586
4398046513283,26587
4398046513833,26588
4398046515753,26589
4398046516895,26590
4398046517437,26591
4398046518448,26592
4398046521105,26593
6597069767747,26594
6597069770780,26595
6597069770886,26596
6597069771588,26597
6597069771931,26598
6597069772223,26599
6597069773531,26600
6597069774634,26601
6597069776639,26602
8796093023613,26603
8796093026250,26604
8796093030507,26605
8796093030979,26606
8796093031224,26607
8796093031673,26608
10995116278281,26609
10995116278453,26610
10995116278785,26611
10995116281048,26612
10995116282597,26613
10995116283017,26614
10995116285227,26615
10995116287794,26616
10995116288168,26617
10995116288299,26618
13194139534569,26619
13194139534853,26620
13194139535287,26621
13194139537574,26622
13194139538738,26623
13194139542506,26624
15393162789103,26625
15393162789349,26626
15393162792989,26627
15393162796355,26628
15393162796552,26629
15393162797346,26630
15393162797983,26631
15393162798574,26632
17592186047246,26633
17592186048044,26634
17592186048310,26635
17592186050886,26636
17592186054110,26637
19791209300631,26638
19791209301229,26639
19791209302436,26640
19791209303133,26641
19791209303735,26642
19791209304980,26643
19791209309982,26644
21990232557489,26645
21990232557705,26646
21990232558849,26647
21990232558871,26648
21990232560507,26649
21990232560559,26650
21990232563059,26651
21990232563158,26652
21990232564122,26653
21990232565361,26654
21990232566284,26655
24189255812580,26656
24189255812857,26657
24189255817102,26658
24189255817682,26659
24189255818324,26660
26388279069382,26661
26388279071253,26662
26388279071362,26663
26388279072775,26664
26388279074929,26665
26388279077472,26666
28587302323655,26667
28587302330893,26668
28587302332111,26669
28587302332117,26670
28587302333085,26671
30786325578056,26672
30786325579148,26673
30786325582837,26674
30786325583315,26675
30786325586143,26676
32985348835447,26677
32985348835762,26678
32985348838320,26679
32985348839151,26680
32985348840058,26681
32985348840974,26682
35184372097675,26683
555,26684
1434,26685
4759,26686
6079,26687
6451,26688
6739,26689
9234,26690
9796,26691
10402,26692
10821,26693
2199023256403,26694
2199023260755,26695
2199023260852,26696
4398046511628,26697
4398046513647,26698
4398046514779,26699
4398046515167,26700
4398046515352,26701
4398046518952,26702
6597069769378,26703
6597069769920,26704
6597069772335,26705
6597069773051,26706
8796093024559,26707
8796093024637,26708
8796093024837,26709
8796093025828,26710
8796093026107,26711
8796093027338,26712
8796093027945,26713
8796093032772,26714
10995116286201,26715
10995116287544,26716
10995116287885,26717
13194139533460,26718
13194139533792,26719
13194139534257,26720
13194139536306,26721
13194139536501,26722
13194139538552,26723
13194139539045,26724
13194139541627,26725
13194139541737,26726
15393162793482,26727
15393162794035,26728
15393162794796,26729
15393162796592,26730
15393162798825,26731
15393162799731,26732
17592186044519,26733
17592186046401,26734
17592186048435,26735
17592186050756,26736
17592186055184,26737
19791209300124,26738
19791209302163,26739
19791209302836,26740
19791209304711,26741
19791209306736,26742
19791209310155,26743
21990232555753,26744
21990232557730,26745
21990232558439,26746
21990232560660,26747
21990232561048,26748
21990232561838,26749
21990232565138,26750
24189255811862,26751
24189255812574,26752
24189255812733,26753
24189255812802,26754
24189255813943,26755
24189255814337,26756
24189255817370,26757
24189255818030,26758
24189255818866,26759
24189255820384,26760
24189255820621,26761
26388279069203,26762
26388279070939,26763
26388279073751,26764
26388279074404,26765
26388279076187,26766
26388279077364,26767
28587302323934,26768
28587302328071,26769
28587302331690,26770
30786325578144,26771
30786325578231,26772
30786325587907,26773
32985348835991,26774
32985348836120,26775
1874,26776
2304,26777
3219,26778
3944,26779
4008,26780
5950,26781
7945,26782
10092,26783
10900,26784
2199023255869,26785
2199023260548,26786
2199023261812,26787
2199023262319,26788
2199023263456,26789
2199023263744,26790
2199023263802,26791
2199023264234,26792
4398046511154,26793
4398046512637,26794
4398046518205,26795
6597069775723,26796
6597069775816,26797
6597069776538,26798
8796093022386,26799
8796093023506,26800
8796093024089,26801
8796093025530,26802
8796093026287,26803
8796093026696,26804
8796093027185,26805
8796093028334,26806
8796093028417,26807
8796093030039,26808
8796093030880,26809
8796093031363,26810
8796093031480,26811
8796093032032,26812
8796093032559,26813
10995116280797,26814
10995116284594,26815
10995116284769,26816
10995116286941,26817
10995116287923,26818
13194139533523,26819
13194139534332,26820
13194139536419,26821
13194139536902,26822
13194139536961,26823
13194139541035,26824
13194139543191,26825
15393162788865,26826
15393162790904,26827
15393162791496,26828
15393162793853,26829
15393162796846,26830
15393162798789,26831
17592186044605,26832
17592186049802,26833
17592186050298,26834
17592186050935,26835
17592186051623,26836
19791209304132,26837
19791209304470,26838
19791209306502,26839
21990232557420,26840
21990232557756,26841
21990232560085,26842
21990232565535,26843
21990232566332,26844
24189255811103,26845
24189255811719,26846
24189255811782,26847
24189255812105,26848
24189255822008,26849
26388279066717,26850
26388279066958,26851
26388279067671,26852
26388279071587,26853
26388279075665,26854
26388279076909,26855
26388279076957,26856
28587302323020,26857
28587302325551,26858
28587302326514,26859
28587302327122,26860
28587302328935,26861
30786325582683,26862
30786325582875,26863
30786325588227,26864
32985348835100,26865
32985348836491,26866
32985348837502,26867
32985348838894,26868
32985348840569,26869
32985348840770,26870
35184372092707,26871
35184372093522,26872
35184372095672,26873
1909,26874
7423,26875
10172,26876
2199023256300,26877
2199023257977,26878
2199023258212,26879
2199023259363,26880
2199023260557,26881
2199023264272,26882
2199023265470,26883
2199023266125,26884
4398046514157,26885
4398046514618,26886
4398046515688,26887
4398046516599,26888
4398046517039,26889
4398046520793,26890
4398046521818,26891
6597069766964,26892
6597069768050,26893
6597069771621,26894
6597069772803,26895
6597069776065,26896
6597069777568,26897
8796093022392,26898
8796093022423,26899
8796093024749,26900
8796093024759,26901
8796093027515,26902
8796093029471,26903
8796093030092,26904
10995116278554,26905
10995116278570,26906
10995116280941,26907
10995116283441,26908
10995116286672,26909
10995116287283,26910
10995116287645,26911
10995116288520,26912
13194139533432,26913
13194139534384,26914
13194139535568,26915
13194139536106,26916
13194139542921,26917
13194139543838,26918
15393162790101,26919
15393162791204,26920
15393162792600,26921
15393162793849,26922
15393162794223,26923
15393162796269,26924
15393162798240,26925
17592186045019,26926
17592186045074,26927
17592186051428,26928
17592186053568,26929
19791209301454,26930
19791209305213,26931
21990232556497,26932
21990232560607,26933
24189255813217,26934
24189255814524,26935
24189255814752,26936
24189255815219,26937
26388279068864,26938
26388279069515,26939
26388279069942,26940
26388279070275,26941
26388279071994,26942
26388279072017,26943
26388279077106,26944
28587302324393,26945
28587302325910,26946
28587302325939,26947
28587302326419,26948
28587302328096,26949
28587302328264,26950
28587302328902,26951
28587302332261,26952
30786325578670,26953
30786325580338,26954
30786325581383,26955
30786325582282,26956
30786325584930,26957
30786325585157,26958
30786325585661,26959
30786325586064,26960
30786325586777,26961
30786325588274,26962
32985348834776,26963
32985348839201,26964
32985348841310,26965
32985348842793,26966
35184372093412,26967
1103,26968
3331,26969
3558,26970
10381,26971
2199023256363,26972
2199023260494,26973
2199023261247,26974
2199023263168,26975
2199023263835,26976
2199023265775,26977
2199023266355,26978
4398046511937,26979
4398046514484,26980
4398046515545,26981
4398046515991,26982
4398046517810,26983
4398046519064,26984
4398046520861,26985
6597069766725,26986
6597069767686,26987
6597069769317,26988
6597069769909,26989
6597069771031,26990
6597069771965,26991
6597069774241,26992
8796093025751,26993
8796093031818,26994
10995116277820,26995
10995116278238,26996
10995116280896,26997
10995116281261,26998
10995116281711,26999
10995116287203,27000
13194139533618,27001
13194139534803,27002
13194139534816,27003
13194139534982,27004
13194139535717,27005
13194139537169,27006
13194139537387,27007
13194139538195,27008
13194139539473,27009
13194139540753,27010
13194139541561,27011
13194139542640,27012
15393162791313,27013
15393162791907,27014
15393162793832,27015
15393162796561,27016
17592186045360,27017
17592186046846,27018
17592186047971,27019
17592186049066,27020
17592186053442,27021
17592186053848,27022
17592186054055,27023
17592186054161,27024
17592186055089,27025
19791209300625,27026
19791209301201,27027
19791209306424,27028
19791209306891,27029
19791209308155,27030
19791209308300,27031
19791209310039,27032
19791209310388,27033
21990232557038,27034
21990232558713,27035
21990232560982,27036
21990232562330,27037
21990232565278,27038
24189255811654,27039
24189255811940,27040
24189255814409,27041
24189255815317,27042
24189255816384,27043
24189255817285,27044
24189255818625,27045
24189255821737,27046
26388279067627,27047
26388279069947,27048
26388279072063,27049
26388279072738,27050
26388279072987,27051
26388279075048,27052
26388279076320,27053
28587302322372,27054
28587302324129,27055
28587302325727,27056
28587302327496,27057
28587302329302,27058
28587302332565,27059
28587302332818,27060
30786325580437,27061
30786325582689,27062
30786325586154,27063
30786325587704,27064
32985348834019,27065
32985348835356,27066
32985348838949,27067
32985348839180,27068
32985348839299,27069
32985348840215,27070
32985348843572,27071
35184372091040,27072
3676,27073
4644,27074
6416,27075
2199023255660,27076
2199023258479,27077
2199023259258,27078
2199023260305,27079
2199023263814,27080
4398046515406,27081
4398046518007,27082
4398046519011,27083
4398046519460,27084
4398046519587,27085
4398046520645,27086
6597069768324,27087
6597069770264,27088
6597069770753,27089
6597069772942,27090
6597069774626,27091
6597069777603,27092
8796093022634,27093
8796093023519,27094
8796093024687,27095
8796093024878,27096
8796093027875,27097
8796093029253,27098
8796093030143,27099
8796093030550,27100
8796093031921,27101
8796093032233,27102
10995116279823,27103
10995116279966,27104
10995116280870,27105
10995116285691,27106
10995116285792,27107
13194139535875,27108
13194139537871,27109
13194139540213,27110
13194139540458,27111
13194139541014,27112
13194139541220,27113
13194139542115,27114
13194139542253,27115
13194139542255,27116
13194139542483,27117
13194139543046,27118
15393162789262,27119
15393162791897,27120
15393162792030,27121
15393162792175,27122
15393162792416,27123
15393162794380,27124
15393162797721,27125
15393162798620,27126
17592186047947,27127
17592186048741,27128
17592186049414,27129
17592186050308,27130
17592186050407,27131
17592186052516,27132
19791209302058,27133
19791209302584,27134
19791209302599,27135
19791209302972,27136
21990232556725,27137
21990232557562,27138
21990232557875,27139
21990232560618,27140
24189255812924,27141
24189255814441,27142
24189255814476,27143
24189255814486,27144
24189255820632,27145
24189255821610,27146
26388279069034,27147
26388279070200,27148
26388279075803,27149
26388279076374,27150
28587302328120,27151
28587302330433,27152
28587302331715,27153
28587302332589,27154
